DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Latvia,2019,7.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Latvia,2020,12.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Latvia,2021,8.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Latvia,2022,7.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Latvia,2023,7.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Latvia,2024,9.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2011,29.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2012,27.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2013,24.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2014,25.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2015,23.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2016,23.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2017,22.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2018,23.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2019,19.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Montenegro,2020,26.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2006,44.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2007,42.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2008,40.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2009,37.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2010,39.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2011,40.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2012,41.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2013,40.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2014,39.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2015,39.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2016,35.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2017,33.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2018,31.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2019,27.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,North Macedonia,2020,25.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2005,5.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2006,6.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2007,5.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2008,4.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2009,5.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2010,6.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2011,5.7,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2012,5.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2013,5.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2014,5.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2015,5.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2016,4.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2017,4.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2018,2.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2019,4.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2020,5.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2021,5.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2022,5.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2023,4.5,u,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Malta,2024,4.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2005,5.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2006,3.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2007,2.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2008,2.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2009,3.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2010,4.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2011,4.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2012,5.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2013,7.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2014,7.2,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2015,6.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2016,5.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2017,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2018,3.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2019,3.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2020,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2021,3.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2022,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2023,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Netherlands,2024,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2005,5.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2006,4.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2007,3.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2008,3.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2009,3.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2010,5.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2011,4.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2012,4.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2013,5.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2014,5.7,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2015,6.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2016,6.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2017,4.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2018,4.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2019,4.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2020,5.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2021,5.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2022,3.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2023,4.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Norway,2024,3.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2005,20.2,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2006,15.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2007,10.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2008,8.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2009,9.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2010,12.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2011,12.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2012,13.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2013,13.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2014,11.8,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2015,10.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2016,8.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2017,5.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2018,5.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2019,4.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2020,4.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2021,4.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2022,4.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2023,3.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Poland,2024,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2005,11.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2006,11.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2007,11.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2008,10.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2009,12.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2010,14.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2011,16.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2012,20.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2013,22.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2014,18.2,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2015,15.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2016,15.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2017,11.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2018,9.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2019,8.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2020,11.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2021,10.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2022,9.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2023,9.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Portugal,2024,8.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2005,8.7,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2006,9.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2007,7.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2008,6.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2009,8.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2010,9.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2011,9.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2012,10.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2013,10.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2014,10.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2015,10.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2016,9.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2017,7.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2018,6.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2019,5.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2020,7.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2021,7.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2022,8.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2023,7.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Romania,2024,7.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2010,32.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2011,35.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2012,35.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2013,35.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2014,30.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2015,28.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2016,26.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2017,23.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2018,21.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2019,17.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2020,16.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2021,15.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2022,12.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2023,13.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Serbia,2024,12.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2005,9.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2006,8.7,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2007,7.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2008,6.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2009,9.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2010,10.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 25 to 29 years,All ISCED 2011 levels,Sweden,2011,8.6,,
